member,income_weighted_index,income_inequality,per_capita_income,education_score,labor_market_hardship,housing_instability,car_access_risk,mean_commute,commute_hardship_index,transit_dependency,food_insecurity_index,health_access_score,digital_disadvantage,social_isolation_index,environmental_burden,rurality_index
M02081,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M01895,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01173,79833.35,0.478,43415.819,10.7808,15.8834,40.4915,0.0866,33.0218,33.0218,0.156,14.039,2.6492,10.506,18.488,5.5296,1.4146
M00732,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M00652,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01353,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00253,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M00361,55051.925,0.523,23333.705,-12.6882,22.8136,46.5075,0.5502,46.8705,46.8705,0.3569,36.0305,0.8509,16.426,19.5388,4.055,1.0184
M01692,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M00693,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01505,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M02072,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00028,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01892,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M02153,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01254,78886.85,0.479,43465.822,11.0942,16.4204,41.2595,0.0867,32.7515,32.7515,0.1527,14.006,2.6324,10.506,18.6666,5.732,1.3768
M00239,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01477,78886.85,0.479,43465.822,11.0942,16.4204,41.2595,0.0867,32.7515,32.7515,0.1527,14.006,2.6324,10.506,18.6666,5.732,1.3768
M00788,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M00172,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01514,93975.975,0.463,52243.52,15.0204,16.5778,41.9095,0.0534,38.1553,38.1553,0.2266,4.316,0.5334,7.28,14.81,0.0,1.4216
M01064,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01251,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01272,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01719,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M01146,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01723,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00690,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01728,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01830,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01322,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M00465,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01812,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01950,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M00731,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01086,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M00617,78886.85,0.479,43465.822,11.0942,16.4204,41.2595,0.0867,32.7515,32.7515,0.1527,14.006,2.6324,10.506,18.6666,5.732,1.3768
M01291,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M02020,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01031,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M00470,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01703,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01339,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01128,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01013,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01465,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01570,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M01553,78886.85,0.479,43465.822,11.0942,16.4204,41.2595,0.0867,32.7515,32.7515,0.1527,14.006,2.6324,10.506,18.6666,5.732,1.3768
M00976,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M00997,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M00164,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00008,78886.85,0.479,43465.822,11.0942,16.4204,41.2595,0.0867,32.7515,32.7515,0.1527,14.006,2.6324,10.506,18.6666,5.732,1.3768
M01662,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M00474,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01236,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01292,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01142,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M00016,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M01011,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M00065,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01891,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01972,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M02142,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M00432,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01248,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M00799,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01029,78886.85,0.479,43465.822,11.0942,16.4204,41.2595,0.0867,32.7515,32.7515,0.1527,14.006,2.6324,10.506,18.6666,5.732,1.3768
M01036,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01000,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M02054,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01311,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01041,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01503,93975.975,0.463,52243.52,15.0204,16.5778,41.9095,0.0534,38.1553,38.1553,0.2266,4.316,0.5334,7.28,14.81,0.0,1.4216
M00601,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01053,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00053,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M02023,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01589,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01951,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M00707,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M02109,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01916,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01102,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00589,90382.875,0.477,55772.283,19.9678,14.7522,32.718,0.0916,34.1946,34.1946,0.1372,7.2585,1.8855,7.045,16.6796,5.3808,1.3696
M00670,90382.875,0.477,55772.283,19.9678,14.7522,32.718,0.0916,34.1946,34.1946,0.1372,7.2585,1.8855,7.045,16.6796,5.3808,1.3696
M00497,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M02044,55051.925,0.523,23333.705,-12.6882,22.8136,46.5075,0.5502,46.8705,46.8705,0.3569,36.0305,0.8509,16.426,19.5388,4.055,1.0184
M00672,90382.875,0.477,55772.283,19.9678,14.7522,32.718,0.0916,34.1946,34.1946,0.1372,7.2585,1.8855,7.045,16.6796,5.3808,1.3696
M00468,55051.925,0.523,23333.705,-12.6882,22.8136,46.5075,0.5502,46.8705,46.8705,0.3569,36.0305,0.8509,16.426,19.5388,4.055,1.0184
M01615,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M00494,55051.925,0.523,23333.705,-12.6882,22.8136,46.5075,0.5502,46.8705,46.8705,0.3569,36.0305,0.8509,16.426,19.5388,4.055,1.0184
M00420,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01674,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00739,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M02040,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00591,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01984,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01643,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M02086,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00875,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M02066,90382.875,0.477,55772.283,19.9678,14.7522,32.718,0.0916,34.1946,34.1946,0.1372,7.2585,1.8855,7.045,16.6796,5.3808,1.3696
M01165,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00491,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M02145,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01583,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M02193,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01359,93975.975,0.463,52243.52,15.0204,16.5778,41.9095,0.0534,38.1553,38.1553,0.2266,4.316,0.5334,7.28,14.81,0.0,1.4216
M00782,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00437,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01878,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M00364,90762.75,0.475,53305.58,19.8156,14.764,32.8805,0.0919,34.1493,34.1493,0.1334,7.1895,1.9082,6.948,17.006,5.2531,1.3884
M00792,90382.875,0.477,55772.283,19.9678,14.7522,32.718,0.0916,34.1946,34.1946,0.1372,7.2585,1.8855,7.045,16.6796,5.3808,1.3696
M00146,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01613,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00216,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M00153,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01791,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M00612,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01681,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M02149,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M02299,79833.35,0.478,43415.819,10.7808,15.8834,40.4915,0.0866,33.0218,33.0218,0.156,14.039,2.6492,10.506,18.488,5.5296,1.4146
M00429,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01370,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M00080,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M00377,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01293,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M00625,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00140,70052.625,0.532,37352.401,4.2122,18.2346,40.521,0.5219,45.8374,45.8374,0.3492,22.1605,0.3775,14.265,18.2036,0.0,1.003
M00278,55051.925,0.523,23333.705,-12.6882,22.8136,46.5075,0.5502,46.8705,46.8705,0.3569,36.0305,0.8509,16.426,19.5388,4.055,1.0184
M01743,55051.925,0.523,23333.705,-12.6882,22.8136,46.5075,0.5502,46.8705,46.8705,0.3569,36.0305,0.8509,16.426,19.5388,4.055,1.0184
M02251,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M00477,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M02050,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01279,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M02059,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M00482,55051.925,0.523,23333.705,-12.6882,22.8136,46.5075,0.5502,46.8705,46.8705,0.3569,36.0305,0.8509,16.426,19.5388,4.055,1.0184
M00594,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M00860,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01810,70052.625,0.532,37352.401,4.2122,18.2346,40.521,0.5219,45.8374,45.8374,0.3492,22.1605,0.3775,14.265,18.2036,0.0,1.003
M00964,55051.925,0.523,23333.705,-12.6882,22.8136,46.5075,0.5502,46.8705,46.8705,0.3569,36.0305,0.8509,16.426,19.5388,4.055,1.0184
M01644,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01008,90382.875,0.477,55772.283,19.9678,14.7522,32.718,0.0916,34.1946,34.1946,0.1372,7.2585,1.8855,7.045,16.6796,5.3808,1.3696
M02127,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00207,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01099,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00050,93975.975,0.463,52243.52,15.0204,16.5778,41.9095,0.0534,38.1553,38.1553,0.2266,4.316,0.5334,7.28,14.81,0.0,1.4216
M00570,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M02155,79833.35,0.478,43415.819,10.7808,15.8834,40.4915,0.0866,33.0218,33.0218,0.156,14.039,2.6492,10.506,18.488,5.5296,1.4146
M00348,55051.925,0.523,23333.705,-12.6882,22.8136,46.5075,0.5502,46.8705,46.8705,0.3569,36.0305,0.8509,16.426,19.5388,4.055,1.0184
M01714,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00447,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00331,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M00128,90382.875,0.477,55772.283,19.9678,14.7522,32.718,0.0916,34.1946,34.1946,0.1372,7.2585,1.8855,7.045,16.6796,5.3808,1.3696
M01807,70052.625,0.532,37352.401,4.2122,18.2346,40.521,0.5219,45.8374,45.8374,0.3492,22.1605,0.3775,14.265,18.2036,0.0,1.003
M01808,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00697,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01701,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M00382,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01574,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M02327,55051.925,0.523,23333.705,-12.6882,22.8136,46.5075,0.5502,46.8705,46.8705,0.3569,36.0305,0.8509,16.426,19.5388,4.055,1.0184
M00988,70052.625,0.532,37352.401,4.2122,18.2346,40.521,0.5219,45.8374,45.8374,0.3492,22.1605,0.3775,14.265,18.2036,0.0,1.003
M01824,70052.625,0.532,37352.401,4.2122,18.2346,40.521,0.5219,45.8374,45.8374,0.3492,22.1605,0.3775,14.265,18.2036,0.0,1.003
M01777,70052.625,0.532,37352.401,4.2122,18.2346,40.521,0.5219,45.8374,45.8374,0.3492,22.1605,0.3775,14.265,18.2036,0.0,1.003
M01430,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M02244,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00118,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01660,79833.35,0.478,43415.819,10.7808,15.8834,40.4915,0.0866,33.0218,33.0218,0.156,14.039,2.6492,10.506,18.488,5.5296,1.4146
M00812,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01290,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00005,90382.875,0.477,55772.283,19.9678,14.7522,32.718,0.0916,34.1946,34.1946,0.1372,7.2585,1.8855,7.045,16.6796,5.3808,1.3696
M01153,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00182,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M00088,70052.625,0.532,37352.401,4.2122,18.2346,40.521,0.5219,45.8374,45.8374,0.3492,22.1605,0.3775,14.265,18.2036,0.0,1.003
M01485,79833.35,0.478,43415.819,10.7808,15.8834,40.4915,0.0866,33.0218,33.0218,0.156,14.039,2.6492,10.506,18.488,5.5296,1.4146
M01442,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
